starttime	seconds	ctime	dtime	ttime	wait
Thu Mar 28 12:59:49 2019	1553788789	0	6019	6019	6019
Thu Mar 28 12:59:57 2019	1553788797	0	6019	6019	6019
Thu Mar 28 12:57:25 2019	1553788645	0	6020	6020	6020
Thu Mar 28 12:58:19 2019	1553788699	0	6020	6020	6019
Thu Mar 28 12:58:42 2019	1553788722	0	6020	6020	6020
Thu Mar 28 12:57:27 2019	1553788647	0	6020	6020	6020
Thu Mar 28 12:58:15 2019	1553788695	0	6020	6020	6020
Thu Mar 28 12:58:04 2019	1553788684	0	6021	6022	6021
Thu Mar 28 12:58:57 2019	1553788737	0	6022	6022	6022
Thu Mar 28 12:58:04 2019	1553788684	0	6022	6023	6022
Thu Mar 28 12:59:13 2019	1553788753	0	6023	6023	6023
Thu Mar 28 12:57:10 2019	1553788630	0	6025	6025	6025
Thu Mar 28 12:55:05 2019	1553788505	0	6025	6026	4023
Thu Mar 28 12:58:34 2019	1553788714	0	6028	6028	6027
Thu Mar 28 12:57:10 2019	1553788630	0	6029	6029	6029
Thu Mar 28 12:57:30 2019	1553788650	0	6032	6032	6032
Thu Mar 28 12:57:15 2019	1553788635	1	6034	6035	6034
Thu Mar 28 12:55:05 2019	1553788505	0	6583	6583	4582
Thu Mar 28 12:59:07 2019	1553788747	0	8020	8020	8020
Thu Mar 28 13:00:15 2019	1553788815	0	8021	8021	8020
Thu Mar 28 13:00:15 2019	1553788815	0	8022	8022	8021
Thu Mar 28 12:59:57 2019	1553788797	0	8030	8030	8030
Thu Mar 28 12:59:57 2019	1553788797	0	8030	8030	8030
Thu Mar 28 12:59:57 2019	1553788797	0	8031	8031	8031
Thu Mar 28 12:59:53 2019	1553788793	0	8031	8031	8030
Thu Mar 28 12:59:53 2019	1553788793	1	8031	8031	8030
Thu Mar 28 12:57:12 2019	1553788632	0	8031	8031	8031
Thu Mar 28 12:58:25 2019	1553788705	0	8032	8032	8032
Thu Mar 28 13:00:01 2019	1553788801	0	8032	8032	8032
Thu Mar 28 12:58:25 2019	1553788705	0	8032	8033	8032
Thu Mar 28 13:00:01 2019	1553788801	0	8033	8033	8033
Thu Mar 28 12:58:22 2019	1553788702	1	8033	8034	8033
Thu Mar 28 12:58:17 2019	1553788697	0	8034	8034	8034
Thu Mar 28 12:58:22 2019	1553788702	1	8033	8034	8033
Thu Mar 28 12:58:59 2019	1553788739	0	12085	12085	12085
Thu Mar 28 12:57:14 2019	1553788634	0	12139	12139	12139
Thu Mar 28 13:00:03 2019	1553788803	0	12190	12190	12189
Thu Mar 28 12:59:11 2019	1553788751	0	12287	12287	12287
Thu Mar 28 12:58:30 2019	1553788710	0	20416	20417	20416
Thu Mar 28 12:57:26 2019	1553788646	0	20484	20484	20483
Thu Mar 28 12:57:12 2019	1553788632	0	20498	20498	20498
Thu Mar 28 12:58:46 2019	1553788726	0	36417	36417	36416
Thu Mar 28 12:59:17 2019	1553788757	1	59999	59999	59998
Thu Mar 28 12:59:15 2019	1553788755	0	59999	59999	59999
Thu Mar 28 12:59:15 2019	1553788755	0	59999	60000	59999
Thu Mar 28 12:58:15 2019	1553788695	0	60002	60003	60002
Thu Mar 28 12:58:11 2019	1553788691	0	60003	60003	60002
Thu Mar 28 12:58:15 2019	1553788695	0	60003	60003	60003
Thu Mar 28 12:57:11 2019	1553788631	0	60004	60004	60004
Thu Mar 28 12:57:15 2019	1553788635	1	60007	60008	60006
Thu Mar 28 12:57:15 2019	1553788635	1	60007	60008	60006
