starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 01 09:50:02 2019	1554123002	0	6016	6016	6015
Mon Apr 01 09:47:47 2019	1554122867	0	6016	6016	6016
Mon Apr 01 09:48:42 2019	1554122922	0	6016	6016	6015
Mon Apr 01 09:50:59 2019	1554123059	0	6016	6016	6015
Mon Apr 01 09:51:02 2019	1554123062	0	6016	6016	6015
Mon Apr 01 09:48:46 2019	1554122926	0	6016	6016	6016
Mon Apr 01 09:48:48 2019	1554122928	0	6016	6016	6016
Mon Apr 01 09:49:53 2019	1554122993	0	6016	6016	6016
Mon Apr 01 09:51:22 2019	1554123082	0	6016	6016	6015
Mon Apr 01 09:48:52 2019	1554122932	0	6016	6016	6015
Mon Apr 01 09:47:18 2019	1554122838	0	6016	6016	6015
Mon Apr 01 09:47:39 2019	1554122859	0	6016	6016	6016
Mon Apr 01 09:48:20 2019	1554122900	0	6016	6016	6016
Mon Apr 01 09:50:53 2019	1554123053	0	6016	6016	6016
Mon Apr 01 09:50:34 2019	1554123034	0	6016	6016	6015
Mon Apr 01 09:50:16 2019	1554123016	0	6016	6016	6016
Mon Apr 01 09:50:44 2019	1554123044	0	6016	6016	6016
Mon Apr 01 09:47:54 2019	1554122874	0	6016	6016	6016
Mon Apr 01 09:51:56 2019	1554123116	0	6016	6016	6016
Mon Apr 01 09:47:45 2019	1554122865	0	6016	6016	6016
Mon Apr 01 09:48:03 2019	1554122883	0	6016	6016	6016
Mon Apr 01 09:50:04 2019	1554123004	0	6016	6016	6015
Mon Apr 01 09:48:44 2019	1554122924	0	6016	6016	6016
Mon Apr 01 09:48:41 2019	1554122921	0	6016	6016	6016
Mon Apr 01 09:48:28 2019	1554122908	0	6016	6016	6016
Mon Apr 01 09:49:35 2019	1554122975	0	6016	6016	6016
Mon Apr 01 09:48:07 2019	1554122887	0	6016	6016	6016
Mon Apr 01 09:50:23 2019	1554123023	0	6016	6016	6016
Mon Apr 01 09:49:41 2019	1554122981	0	6016	6016	6015
Mon Apr 01 09:48:26 2019	1554122906	0	6016	6016	6016
Mon Apr 01 09:48:25 2019	1554122905	0	6016	6016	6016
Mon Apr 01 09:50:29 2019	1554123029	0	6016	6016	6016
Mon Apr 01 09:49:02 2019	1554122942	0	6016	6016	6016
Mon Apr 01 09:49:59 2019	1554122999	0	6016	6016	6016
Mon Apr 01 09:51:18 2019	1554123078	0	6016	6016	6016
Mon Apr 01 09:47:57 2019	1554122877	0	6016	6016	6016
Mon Apr 01 09:47:50 2019	1554122870	0	6016	6016	6016
Mon Apr 01 09:50:08 2019	1554123008	0	6016	6016	6015
Mon Apr 01 09:51:10 2019	1554123070	0	6016	6016	6016
Mon Apr 01 09:48:14 2019	1554122894	0	6016	6016	6016
Mon Apr 01 09:49:50 2019	1554122990	2	6015	6016	6014
Mon Apr 01 09:47:22 2019	1554122842	0	6016	6016	6016
Mon Apr 01 09:50:41 2019	1554123041	0	6016	6016	6016
Mon Apr 01 09:51:18 2019	1554123078	0	6016	6016	6016
Mon Apr 01 09:52:04 2019	1554123124	0	6016	6016	6016
Mon Apr 01 09:50:56 2019	1554123056	0	6016	6016	6016
Mon Apr 01 09:48:13 2019	1554122893	0	6016	6016	6016
Mon Apr 01 09:47:58 2019	1554122878	0	6016	6016	6015
Mon Apr 01 09:47:56 2019	1554122876	0	6016	6016	6016
Mon Apr 01 09:51:16 2019	1554123076	0	6016	6017	6016
Mon Apr 01 09:48:58 2019	1554122938	0	6016	6017	6016
Mon Apr 01 09:49:06 2019	1554122946	0	6016	6017	6016
Mon Apr 01 09:49:56 2019	1554122996	0	6016	6017	6016
Mon Apr 01 09:50:11 2019	1554123011	0	6016	6017	6016
Mon Apr 01 09:47:56 2019	1554122876	0	6016	6017	6016
Mon Apr 01 09:50:40 2019	1554123040	0	6016	6017	6016
Mon Apr 01 09:50:32 2019	1554123032	0	6017	6017	6016
Mon Apr 01 09:50:08 2019	1554123008	0	6016	6017	6016
Mon Apr 01 09:48:59 2019	1554122939	0	6016	6017	6016
Mon Apr 01 09:48:02 2019	1554122882	0	6016	6017	6016
Mon Apr 01 09:49:11 2019	1554122951	0	6017	6017	6016
Mon Apr 01 09:49:34 2019	1554122974	0	6017	6017	6017
Mon Apr 01 09:50:30 2019	1554123030	0	6017	6017	6017
Mon Apr 01 09:49:12 2019	1554122952	0	6017	6017	6016
Mon Apr 01 09:49:00 2019	1554122940	0	6017	6017	6016
Mon Apr 01 09:48:42 2019	1554122922	0	6017	6017	6016
Mon Apr 01 09:48:34 2019	1554122914	0	6017	6017	6016
Mon Apr 01 09:51:59 2019	1554123119	0	6017	6017	6016
Mon Apr 01 09:50:44 2019	1554123044	1	6017	6017	6016
Mon Apr 01 09:50:32 2019	1554123032	0	6017	6017	6017
Mon Apr 01 09:49:26 2019	1554122966	1	6016	6017	6016
Mon Apr 01 09:50:44 2019	1554123044	0	6017	6017	6016
Mon Apr 01 09:48:02 2019	1554122882	0	6017	6017	6016
Mon Apr 01 09:50:36 2019	1554123036	0	6017	6017	6016
Mon Apr 01 09:49:58 2019	1554122998	0	6017	6017	6016
Mon Apr 01 09:49:04 2019	1554122944	0	6017	6017	6017
Mon Apr 01 09:47:52 2019	1554122872	0	6017	6017	6017
Mon Apr 01 09:49:36 2019	1554122976	0	6017	6017	6017
Mon Apr 01 09:50:48 2019	1554123048	0	6017	6017	6016
Mon Apr 01 09:49:54 2019	1554122994	0	6017	6017	6016
Mon Apr 01 09:52:08 2019	1554123128	0	6017	6017	6016
Mon Apr 01 09:48:47 2019	1554122927	0	6017	6017	6017
Mon Apr 01 09:49:00 2019	1554122940	1	6017	6017	6016
Mon Apr 01 09:48:48 2019	1554122928	0	6017	6017	6017
Mon Apr 01 09:51:25 2019	1554123085	0	6017	6017	6017
Mon Apr 01 09:49:44 2019	1554122984	0	6017	6018	6017
Mon Apr 01 09:49:28 2019	1554122968	0	6017	6018	6017
Mon Apr 01 09:50:12 2019	1554123012	0	6017	6018	6017
Mon Apr 01 09:49:16 2019	1554122956	0	6018	6018	6018
Mon Apr 01 09:48:18 2019	1554122898	0	6018	6018	6017
Mon Apr 01 09:49:14 2019	1554122954	0	6018	6018	6018
Mon Apr 01 09:47:58 2019	1554122878	0	6018	6018	6017
Mon Apr 01 09:49:58 2019	1554122998	0	6018	6018	6018
Mon Apr 01 09:49:32 2019	1554122972	0	6018	6018	6018
Mon Apr 01 09:51:25 2019	1554123085	1	6018	6018	6018
Mon Apr 01 09:50:50 2019	1554123050	0	6018	6019	6018
Mon Apr 01 09:48:30 2019	1554122910	0	6019	6019	6018
Mon Apr 01 09:49:14 2019	1554122954	0	6018	6019	6018
Mon Apr 01 09:48:18 2019	1554122898	0	6019	6019	6018
Mon Apr 01 09:51:24 2019	1554123084	0	6019	6019	6019
Mon Apr 01 09:51:46 2019	1554123106	0	6019	6019	6019
Mon Apr 01 09:50:50 2019	1554123050	0	6019	6019	6019
Mon Apr 01 09:48:30 2019	1554122910	0	6019	6019	6019
Mon Apr 01 09:52:14 2019	1554123134	0	6019	6020	6019
Mon Apr 01 09:47:00 2019	1554122820	0	6019	6020	6019
Mon Apr 01 09:50:20 2019	1554123020	0	6019	6020	6019
Mon Apr 01 09:50:58 2019	1554123058	0	6020	6020	6019
Mon Apr 01 09:51:06 2019	1554123066	0	6020	6020	6019
Mon Apr 01 09:51:37 2019	1554123097	0	6020	6020	6019
Mon Apr 01 09:48:43 2019	1554122923	0	6020	6020	6020
Mon Apr 01 09:50:20 2019	1554123020	0	6020	6020	6020
Mon Apr 01 09:47:40 2019	1554122860	0	6020	6020	6020
Mon Apr 01 09:47:40 2019	1554122860	0	6021	6021	6020
Mon Apr 01 09:49:34 2019	1554122974	0	6021	6021	6020
Mon Apr 01 09:51:37 2019	1554123097	0	6021	6021	6020
Mon Apr 01 09:47:40 2019	1554122860	0	6022	6022	6020
Mon Apr 01 09:52:11 2019	1554123131	0	6022	6022	6021
Mon Apr 01 09:52:11 2019	1554123131	0	6022	6022	6022
Mon Apr 01 09:51:53 2019	1554123113	0	6023	6023	6023
Mon Apr 01 09:51:53 2019	1554123113	0	6025	6025	6024
Mon Apr 01 09:46:58 2019	1554122818	0	6025	6025	6024
Mon Apr 01 09:47:07 2019	1554122827	0	6028	6028	6028
Mon Apr 01 09:47:05 2019	1554122825	0	6029	6029	6028
Mon Apr 01 09:47:19 2019	1554122839	0	6035	6035	6035
Mon Apr 01 09:44:50 2019	1554122690	0	6676	6677	4676
Mon Apr 01 09:47:01 2019	1554122821	0	8020	8020	8020
Mon Apr 01 09:47:59 2019	1554122879	0	8024	8024	8023
Mon Apr 01 09:46:55 2019	1554122815	0	8025	8025	8025
Mon Apr 01 09:46:55 2019	1554122815	0	8025	8026	8025
Mon Apr 01 09:50:12 2019	1554123012	0	8026	8026	8025
Mon Apr 01 09:46:55 2019	1554122815	0	8026	8026	8026
Mon Apr 01 09:50:12 2019	1554123012	0	8027	8027	8027
Mon Apr 01 09:51:34 2019	1554123094	1	8028	8029	8028
Mon Apr 01 09:48:10 2019	1554122890	0	8031	8031	8030
Mon Apr 01 09:48:10 2019	1554122890	0	8030	8031	8030
Mon Apr 01 09:52:08 2019	1554123128	0	8031	8031	8031
Mon Apr 01 09:49:08 2019	1554122948	0	8031	8031	8031
Mon Apr 01 09:47:24 2019	1554122844	0	8032	8032	8032
Mon Apr 01 09:47:34 2019	1554122854	0	8032	8032	8032
Mon Apr 01 09:49:01 2019	1554122941	0	8032	8032	8032
Mon Apr 01 09:51:28 2019	1554123088	0	8032	8032	8032
Mon Apr 01 09:51:28 2019	1554123088	0	8032	8032	8032
Mon Apr 01 09:47:13 2019	1554122833	0	8032	8033	8032
Mon Apr 01 09:50:24 2019	1554123024	0	8032	8033	8032
Mon Apr 01 09:51:14 2019	1554123074	1	8032	8033	8031
Mon Apr 01 09:51:14 2019	1554123074	3	8032	8035	8031
Mon Apr 01 09:48:15 2019	1554122895	0	8036	8037	8036
Mon Apr 01 09:52:16 2019	1554123136	0	8039	8039	8038
Mon Apr 01 09:48:23 2019	1554122903	0	12060	12060	12060
Mon Apr 01 09:47:25 2019	1554122845	0	12060	12061	12060
Mon Apr 01 09:47:10 2019	1554122830	0	12064	12064	12064
Mon Apr 01 09:47:03 2019	1554122823	0	12066	12066	12066
Mon Apr 01 09:47:03 2019	1554122823	0	12068	12068	12067
Mon Apr 01 09:47:03 2019	1554122823	0	12068	12069	12068
Mon Apr 01 09:49:09 2019	1554122949	0	12102	12102	12102
Mon Apr 01 09:51:52 2019	1554123112	0	12112	12112	12112
Mon Apr 01 09:47:23 2019	1554122843	0	12257	12257	12256
Mon Apr 01 09:49:21 2019	1554122961	0	12282	12282	12282
Mon Apr 01 09:47:15 2019	1554122835	0	12284	12284	12283
Mon Apr 01 09:47:15 2019	1554122835	0	12284	12284	12283
Mon Apr 01 09:47:15 2019	1554122835	0	12285	12285	12285
Mon Apr 01 09:51:57 2019	1554123117	0	12285	12286	12285
Mon Apr 01 09:51:57 2019	1554123117	0	12285	12286	12284
Mon Apr 01 09:51:57 2019	1554123117	0	12286	12286	12285
Mon Apr 01 09:47:27 2019	1554122847	0	12288	12288	12288
Mon Apr 01 09:47:27 2019	1554122847	0	12288	12289	12288
Mon Apr 01 09:47:27 2019	1554122847	0	12289	12289	12289
Mon Apr 01 09:52:09 2019	1554123129	0	12294	12294	12294
Mon Apr 01 09:52:09 2019	1554123129	0	12294	12294	12293
Mon Apr 01 09:52:09 2019	1554123129	0	12294	12294	12294
Mon Apr 01 09:51:30 2019	1554123090	0	20286	20286	20285
Mon Apr 01 09:51:36 2019	1554123096	0	20354	20354	20354
Mon Apr 01 09:51:36 2019	1554123096	0	20354	20354	20354
Mon Apr 01 09:51:36 2019	1554123096	0	20354	20354	20354
Mon Apr 01 09:47:35 2019	1554122855	0	20479	20480	20479
Mon Apr 01 09:52:04 2019	1554123124	0	20481	20481	20481
Mon Apr 01 09:46:57 2019	1554122817	0	36376	36376	36376
Mon Apr 01 09:48:53 2019	1554122933	0	36480	36480	36480
Mon Apr 01 09:47:37 2019	1554122857	0	36609	36610	36609
Mon Apr 01 09:49:24 2019	1554122964	0	59997	59998	59997
Mon Apr 01 09:46:59 2019	1554122819	0	60000	60000	60000
Mon Apr 01 09:47:53 2019	1554122873	0	60000	60000	60000
Mon Apr 01 09:50:14 2019	1554123014	0	60000	60000	60000
Mon Apr 01 09:51:08 2019	1554123068	0	60001	60001	60001
Mon Apr 01 09:48:12 2019	1554122892	0	60001	60001	60001
Mon Apr 01 09:51:16 2019	1554123076	0	60001	60001	60001
Mon Apr 01 09:48:08 2019	1554122888	1	60001	60002	60001
Mon Apr 01 09:49:12 2019	1554122952	0	60002	60002	60002
Mon Apr 01 09:48:08 2019	1554122888	1	60001	60002	60001
Mon Apr 01 09:50:28 2019	1554123028	0	60002	60002	60002
Mon Apr 01 09:50:14 2019	1554123014	0	60002	60002	60001
Mon Apr 01 09:50:10 2019	1554123010	0	60002	60002	60001
Mon Apr 01 09:49:10 2019	1554122950	0	60004	60004	60004
Mon Apr 01 09:49:12 2019	1554122952	0	60004	60004	60004
