starttime	seconds	ctime	dtime	ttime	wait
Thu Mar 28 10:54:59 2019	1553781299	0	10008	10009	8008
Thu Mar 28 10:54:39 2019	1553781279	0	10009	10009	8008
Thu Mar 28 10:52:07 2019	1553781127	0	10008	10009	8007
Thu Mar 28 10:52:25 2019	1553781145	0	10009	10009	8007
Thu Mar 28 10:48:57 2019	1553780937	1	10008	10009	8007
Thu Mar 28 10:54:07 2019	1553781247	0	10009	10009	8007
Thu Mar 28 10:48:07 2019	1553780887	0	10009	10009	8009
Thu Mar 28 10:53:31 2019	1553781211	0	10009	10009	8007
Thu Mar 28 10:49:29 2019	1553780969	0	10009	10009	8007
Thu Mar 28 10:50:53 2019	1553781053	0	10008	10009	8007
Thu Mar 28 10:54:31 2019	1553781271	1	10008	10009	8006
Thu Mar 28 10:48:25 2019	1553780905	0	10009	10009	8008
Thu Mar 28 10:47:51 2019	1553780871	0	10009	10009	8006
Thu Mar 28 10:51:41 2019	1553781101	0	10008	10009	8006
Thu Mar 28 10:54:33 2019	1553781273	1	10008	10009	8006
Thu Mar 28 10:48:07 2019	1553780887	0	10009	10009	8008
Thu Mar 28 10:53:35 2019	1553781215	0	10009	10009	8007
Thu Mar 28 10:54:35 2019	1553781275	0	10009	10009	8008
Thu Mar 28 10:57:17 2019	1553781437	0	10009	10009	8007
Thu Mar 28 10:52:29 2019	1553781149	1	10008	10009	8007
Thu Mar 28 10:52:17 2019	1553781137	0	10009	10009	8008
Thu Mar 28 10:48:45 2019	1553780925	0	10009	10009	8007
Thu Mar 28 10:52:41 2019	1553781161	0	10009	10009	8007
Thu Mar 28 10:56:13 2019	1553781373	0	10009	10009	8007
Thu Mar 28 10:55:23 2019	1553781323	0	10009	10009	8008
Thu Mar 28 10:53:47 2019	1553781227	0	10009	10009	8006
Thu Mar 28 10:51:53 2019	1553781113	0	10009	10009	8008
Thu Mar 28 10:51:27 2019	1553781087	0	10009	10009	8007
Thu Mar 28 10:57:07 2019	1553781427	0	10009	10009	8008
Thu Mar 28 10:53:37 2019	1553781217	0	10009	10009	8008
Thu Mar 28 10:51:45 2019	1553781105	0	10008	10009	8006
Thu Mar 28 10:50:59 2019	1553781059	1	10008	10009	8008
Thu Mar 28 10:52:27 2019	1553781147	1	10008	10009	8008
Thu Mar 28 10:51:29 2019	1553781089	0	10009	10009	8008
Thu Mar 28 10:52:11 2019	1553781131	0	10009	10009	8006
Thu Mar 28 10:49:31 2019	1553780971	0	10009	10009	8007
Thu Mar 28 10:52:45 2019	1553781165	0	10009	10009	8008
Thu Mar 28 10:51:25 2019	1553781085	0	10009	10009	8007
Thu Mar 28 10:49:17 2019	1553780957	0	10009	10009	8007
Thu Mar 28 10:54:41 2019	1553781281	0	10009	10009	8006
Thu Mar 28 10:48:27 2019	1553780907	0	10009	10009	8008
Thu Mar 28 10:48:19 2019	1553780899	0	10009	10009	8007
Thu Mar 28 10:54:09 2019	1553781249	0	10009	10009	8007
Thu Mar 28 10:51:43 2019	1553781103	1	10007	10009	8008
Thu Mar 28 10:52:17 2019	1553781137	0	10009	10009	8007
Thu Mar 28 10:49:29 2019	1553780969	0	10009	10009	8009
Thu Mar 28 10:57:11 2019	1553781431	0	10009	10009	8008
Thu Mar 28 10:51:27 2019	1553781087	0	10009	10009	8009
Thu Mar 28 10:54:09 2019	1553781249	0	10009	10009	8008
Thu Mar 28 10:49:35 2019	1553780975	1	10008	10009	8005
Thu Mar 28 10:54:15 2019	1553781255	0	10009	10009	8009
Thu Mar 28 10:51:53 2019	1553781113	0	10009	10009	8009
Thu Mar 28 10:51:43 2019	1553781103	1	10008	10009	8008
Thu Mar 28 10:50:59 2019	1553781059	0	10008	10009	8008
Thu Mar 28 10:52:19 2019	1553781139	0	10009	10009	8007
Thu Mar 28 10:57:20 2019	1553781440	0	10009	10009	8007
Thu Mar 28 10:54:29 2019	1553781269	0	10009	10009	8008
Thu Mar 28 10:48:49 2019	1553780929	0	10009	10009	8007
Thu Mar 28 10:50:13 2019	1553781013	0	10009	10009	8008
Thu Mar 28 10:48:55 2019	1553780935	0	10009	10009	8009
Thu Mar 28 10:52:33 2019	1553781153	0	10009	10009	8008
Thu Mar 28 10:55:03 2019	1553781303	0	10009	10009	8008
Thu Mar 28 10:48:59 2019	1553780939	0	10009	10009	8006
Thu Mar 28 10:54:03 2019	1553781243	0	10009	10009	8007
Thu Mar 28 10:54:45 2019	1553781285	1	10008	10009	8007
Thu Mar 28 10:51:33 2019	1553781093	0	10009	10009	8009
Thu Mar 28 10:52:51 2019	1553781171	0	10009	10009	8007
Thu Mar 28 10:52:15 2019	1553781135	0	10009	10009	8008
Thu Mar 28 10:50:39 2019	1553781039	0	10009	10009	8009
Thu Mar 28 10:57:05 2019	1553781425	0	10009	10009	8008
Thu Mar 28 10:57:09 2019	1553781429	0	10009	10009	8009
Thu Mar 28 10:54:11 2019	1553781251	0	10009	10009	8007
Thu Mar 28 10:48:41 2019	1553780921	0	10009	10009	8008
Thu Mar 28 10:54:33 2019	1553781273	0	10009	10009	8007
Thu Mar 28 10:48:51 2019	1553780931	0	10009	10009	8009
Thu Mar 28 10:55:19 2019	1553781319	0	10009	10009	8008
Thu Mar 28 10:49:35 2019	1553780975	1	10008	10009	8005
Thu Mar 28 10:54:17 2019	1553781257	0	10009	10009	8008
Thu Mar 28 10:53:51 2019	1553781231	0	10009	10009	8006
Thu Mar 28 10:52:47 2019	1553781167	0	10009	10009	8007
Thu Mar 28 10:48:39 2019	1553780919	0	10009	10009	8010
Thu Mar 28 10:53:55 2019	1553781235	0	10009	10009	8008
Thu Mar 28 10:51:51 2019	1553781111	0	10009	10009	8007
Thu Mar 28 10:54:13 2019	1553781253	0	10009	10009	8007
Thu Mar 28 10:54:41 2019	1553781281	0	10009	10009	8007
Thu Mar 28 10:53:53 2019	1553781233	0	10009	10009	8009
Thu Mar 28 10:52:55 2019	1553781175	0	10009	10009	8007
Thu Mar 28 10:54:19 2019	1553781259	1	10008	10009	8008
Thu Mar 28 10:48:59 2019	1553780939	0	10009	10009	8007
Thu Mar 28 10:53:55 2019	1553781235	0	10009	10009	8008
Thu Mar 28 10:52:31 2019	1553781151	0	10009	10009	8009
Thu Mar 28 10:52:25 2019	1553781145	0	10009	10009	8008
Thu Mar 28 10:53:41 2019	1553781221	1	10009	10009	8007
Thu Mar 28 10:53:37 2019	1553781217	1	10008	10009	8008
Thu Mar 28 10:50:57 2019	1553781057	0	10009	10009	8007
Thu Mar 28 10:51:55 2019	1553781115	0	10009	10009	8008
Thu Mar 28 10:53:41 2019	1553781221	1	10009	10009	8007
Thu Mar 28 10:48:37 2019	1553780917	0	10009	10009	8007
Thu Mar 28 10:52:29 2019	1553781149	0	10009	10009	8009
Thu Mar 28 10:54:17 2019	1553781257	1	10009	10009	8008
Thu Mar 28 10:51:49 2019	1553781109	0	10009	10009	8008
Thu Mar 28 10:48:57 2019	1553780937	1	10009	10009	8008
Thu Mar 28 10:51:29 2019	1553781089	1	10008	10009	8008
Thu Mar 28 10:54:39 2019	1553781279	0	10009	10009	8008
Thu Mar 28 10:47:43 2019	1553780863	0	10009	10009	8009
Thu Mar 28 10:55:23 2019	1553781323	0	10009	10009	8007
Thu Mar 28 10:48:53 2019	1553780933	0	10009	10009	8009
Thu Mar 28 10:53:33 2019	1553781213	0	10009	10009	8009
Thu Mar 28 10:49:15 2019	1553780955	0	10009	10009	8007
Thu Mar 28 10:55:47 2019	1553781347	1	10009	10009	8009
Thu Mar 28 10:54:47 2019	1553781287	0	10009	10010	8007
Thu Mar 28 10:49:21 2019	1553780961	0	10009	10010	8009
Thu Mar 28 10:53:39 2019	1553781219	0	10009	10010	8007
Thu Mar 28 10:52:15 2019	1553781135	0	10009	10010	8009
Thu Mar 28 10:48:09 2019	1553780889	0	10009	10010	8007
Thu Mar 28 10:52:07 2019	1553781127	0	10009	10010	8009
Thu Mar 28 10:54:15 2019	1553781255	0	10009	10010	8008
Thu Mar 28 10:55:25 2019	1553781325	0	10009	10010	8008
Thu Mar 28 10:55:49 2019	1553781349	0	10009	10010	8009
Thu Mar 28 10:49:31 2019	1553780971	0	10009	10010	8008
Thu Mar 28 10:52:31 2019	1553781151	0	10009	10010	8007
Thu Mar 28 10:51:47 2019	1553781107	0	10009	10010	8008
Thu Mar 28 10:53:05 2019	1553781185	0	10009	10010	8008
Thu Mar 28 10:54:43 2019	1553781283	0	10009	10010	8008
Thu Mar 28 10:48:23 2019	1553780903	0	10009	10010	8010
Thu Mar 28 10:54:35 2019	1553781275	0	10010	10010	8008
Thu Mar 28 10:51:49 2019	1553781109	0	10010	10010	8007
Thu Mar 28 10:53:57 2019	1553781237	0	10010	10010	8007
Thu Mar 28 10:50:39 2019	1553781039	0	10010	10010	8008
Thu Mar 28 10:53:03 2019	1553781183	0	10010	10010	8008
Thu Mar 28 10:47:43 2019	1553780863	0	10010	10010	8009
Thu Mar 28 10:53:39 2019	1553781219	1	10009	10010	8008
Thu Mar 28 10:53:57 2019	1553781237	1	10009	10010	8008
Thu Mar 28 10:54:03 2019	1553781243	1	10009	10010	8008
Thu Mar 28 10:54:01 2019	1553781241	0	10010	10010	8008
Thu Mar 28 10:51:33 2019	1553781093	0	10010	10010	8008
Thu Mar 28 10:48:43 2019	1553780923	0	10010	10010	8008
Thu Mar 28 10:53:31 2019	1553781211	0	10010	10010	8008
Thu Mar 28 10:52:27 2019	1553781147	0	10010	10010	8008
Thu Mar 28 10:54:21 2019	1553781261	0	10010	10010	8009
Thu Mar 28 10:52:11 2019	1553781131	2	10008	10010	8006
Thu Mar 28 10:49:23 2019	1553780963	0	10010	10010	8008
Thu Mar 28 10:51:37 2019	1553781097	1	10009	10010	8009
Thu Mar 28 10:47:41 2019	1553780861	0	10010	10010	8010
Thu Mar 28 10:49:27 2019	1553780967	0	10010	10010	8009
Thu Mar 28 10:52:13 2019	1553781133	0	10010	10010	8009
Thu Mar 28 10:47:41 2019	1553780861	0	10010	10010	8008
Thu Mar 28 10:54:23 2019	1553781263	1	10010	10010	8008
Thu Mar 28 10:53:33 2019	1553781213	0	10010	10010	8009
Thu Mar 28 10:49:19 2019	1553780959	0	10010	10010	8008
Thu Mar 28 10:49:19 2019	1553780959	0	10010	10010	8007
Thu Mar 28 10:52:09 2019	1553781129	1	10009	10010	8008
Thu Mar 28 10:48:23 2019	1553780903	0	10010	10010	8011
Thu Mar 28 10:53:59 2019	1553781239	0	10010	10010	8009
Thu Mar 28 10:48:21 2019	1553780901	0	10010	10010	8007
Thu Mar 28 10:52:33 2019	1553781153	0	10010	10010	8008
Thu Mar 28 10:54:13 2019	1553781253	1	10009	10010	8007
Thu Mar 28 10:49:25 2019	1553780965	0	10010	10010	8008
Thu Mar 28 10:49:21 2019	1553780961	0	10010	10010	8009
Thu Mar 28 10:53:35 2019	1553781215	0	10010	10010	8008
Thu Mar 28 10:49:25 2019	1553780965	0	10010	10010	8009
Thu Mar 28 10:54:25 2019	1553781265	1	10010	10010	8009
Thu Mar 28 10:53:53 2019	1553781233	0	10010	10010	8009
Thu Mar 28 10:51:41 2019	1553781101	1	10010	10010	8006
Thu Mar 28 10:55:45 2019	1553781345	0	10010	10011	8010
Thu Mar 28 10:54:19 2019	1553781259	0	10010	10011	8008
Thu Mar 28 10:54:31 2019	1553781271	1	10009	10011	8007
Thu Mar 28 10:53:03 2019	1553781183	0	10010	10011	8009
Thu Mar 28 10:53:59 2019	1553781239	0	10011	10011	8008
Thu Mar 28 10:49:27 2019	1553780967	0	10011	10011	8009
Thu Mar 28 10:54:29 2019	1553781269	0	10011	10011	8010
Thu Mar 28 10:52:13 2019	1553781133	0	10011	10011	8011
Thu Mar 28 10:54:05 2019	1553781245	0	10011	10011	8009
Thu Mar 28 10:54:23 2019	1553781263	1	10010	10011	8008
Thu Mar 28 10:50:57 2019	1553781057	0	10011	10011	8008
Thu Mar 28 10:51:35 2019	1553781095	0	10011	10011	8009
Thu Mar 28 10:49:23 2019	1553780963	0	10011	10011	8009
Thu Mar 28 10:48:37 2019	1553780917	0	10011	10011	8006
Thu Mar 28 10:54:21 2019	1553781261	0	10011	10011	8010
Thu Mar 28 10:51:31 2019	1553781091	0	10011	10012	8009
Thu Mar 28 10:54:27 2019	1553781267	0	10012	10012	8009
Thu Mar 28 10:47:39 2019	1553780859	0	10012	10012	8010
Thu Mar 28 10:54:25 2019	1553781265	1	10011	10012	8011
Thu Mar 28 10:54:27 2019	1553781267	0	10013	10013	8010
Thu Mar 28 10:47:39 2019	1553780859	0	10013	10013	8011
Thu Mar 28 10:55:35 2019	1553781335	0	10214	10215	8213
Thu Mar 28 10:55:39 2019	1553781339	0	10215	10215	8215
Thu Mar 28 10:55:41 2019	1553781341	0	10216	10216	8214
Thu Mar 28 10:55:37 2019	1553781337	0	10216	10216	8214
Thu Mar 28 10:55:43 2019	1553781343	1	10218	10219	8216
